url,brand,title,price,Аккумуляторная батарея__Ёмкость батареи (доступная),Аккумуляторная батарея__Время быстрой зарядки,Аккумуляторная батарея__Время зарядки,Аккумуляторная батарея__Емкость батареи,Аккумуляторная батарея__Запас хода на электричестве,Аккумуляторная батарея__Количество циклов зарядки,Аккумуляторная батарея__Максимальная мощность зарядки,Аккумуляторная батарея__Описание быстрой зарядки,Аккумуляторная батарея__Температурный режим батареи,Аккумуляторная батарея__Тип батареи,Аккумуляторная батарея__Тип разъема для зарядки,Владение__Владельцы,Владение__Во владении,Владение__Гарантия,Владение__Год выпуска,Владение__Госномер,Владение__Налог,Владение__Обмен,Владение__ПТС,Владение__Пробег,Владение__Продажа с НДС,Владение__Состояние,Владение__Таможня,Двигатель__ГРМ,Двигатель__Диаметр цилиндра и ход поршня,Двигатель__Код двигателя,Двигатель__Количество цилиндров,Двигатель__Максимальная мощность,Двигатель__Максимальный крутящий момент,Двигатель__Методика расчета расхода,Двигатель__Объем двигателя,Двигатель__Расположение двигателя,Двигатель__Расположение цилиндров,Двигатель__Система питания двигателя,Двигатель__Степень сжатия,Двигатель__Тип двигателя,Двигатель__Тип наддува,Двигатель__Число клапанов на цилиндр,Общая информация__Класс автомобиля,Общая информация__Количество дверей,Общая информация__Количество мест,Общая информация__Расположение руля,Общая информация__Страна марки,Объём и масса__Объем багажника мин/макс,Объём и масса__Объём топливного бака,Объём и масса__Полная масса,Объём и масса__Снаряженная масса,Подвеска и тормоза__Задние тормоза,Подвеска и тормоза__Передние тормоза,Подвеска и тормоза__Тип задней подвески,Подвеска и тормоза__Тип передней подвески,Размеры__Высота,Размеры__Длина,Размеры__Клиренс,Размеры__Колёсная база,Размеры__Размер колёс,Размеры__Размеры дисков,Размеры__Сверловка,Размеры__Ширина,Размеры__Ширина задней колеи,Размеры__Ширина передней колеи,Трансмиссия__Количество передач,Трансмиссия__Коробка передач,Трансмиссия__Тип привода,Эксплуатационные показатели__Выбросы CO2,Эксплуатационные показатели__Максимальная скорость,Эксплуатационные показатели__Марка топлива,Эксплуатационные показатели__Разгон до 100 км/ч,Эксплуатационные показатели__Расход,"Эксплуатационные показатели__Расход топлива, город/трасса/смешанный",Эксплуатационные показатели__Экологический класс
https://auto.ru/cars/used/sale/tesla/model_s/1123334231-03bdfeb9/,Tesla,"Tesla Model S 100D I Рестайлинг, 2018",4 100 000,,40 мин,30.11 ч,100.0 кВт⋅ч,539 км,,,До 80% при 120 кВт,-30-60 С,Литий-ионная (Li-ion),,1 владелец,,,2018,******|797,0 ₽ в год,,Оригинал/Электронный,86 000 км,,Не требует ремонта,Растаможен,,,,,422 л.с. (310 кВт),600 Н⋅м,EPA,,,,,,Электро,,,F,5,5,Левый,США,891 л,,2694 кг,2215 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пневмоэлемент",1435 мм,4970 мм,144 мм,2960 мм,"245/35 R21, 245/45 R19","8.5x21 ET40, 8.5x21 ET40 / 9x21 ET40, 8x19 ET40",DIA64.1 5x120 мм,1964 мм,1700 мм,1662 мм,1,Автомат,Полный,,250 км/ч,,3.8 с,18.9 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/porsche/taycan/1126776855-048a37ae/,Porsche,"Porsche Taycan Turbo S Sport Turismo I, 2022",12 900 000,83.7 кВт⋅ч,22 мин,,93.4 кВт⋅ч,458 км,,"11.0, 270.0 кВт",Время зарядки постоянным током с макс.мощностью (от 5 до 80% заряда),,Литий-ионная (Li-ion),"CCS Combo 2, Type 2",1 владелец,1 год и 5 месяцев,,2022,******|797,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,32 000 км,,Не требует ремонта,Растаможен,,,,,761 л.с. (560 кВт),1050 Н⋅м,WLTP,,,,,,Электро,,,F,5,5,Левый,Германия,446/1212 л,,2870 кг,2325 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пневмоэлемент",1409 мм,4963 мм,128 мм,2900 мм,,"8x19 ET50 / 10x19 ET47, 9.5x21 ET60 / 11.5x21 ET66, 9x20 ET54 / 11x20 ET60",DIA71.6 5x130 мм,1966 мм,1698 мм,1718 мм,,Автомат,Полный,,260 км/ч,,2.8 с,31.3 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/audi/rs_e_tron_gt/1130790812-c958d8a9/,Audi,"Audi RS e-tron GT I, 2022",9 500 000,83.7 кВт⋅ч,23 мин,,93.4 кВт⋅ч,433 км,,"11.0, 270.0 кВт",До 80% при мощности 270 кВт,,Литий-ионная (Li-ion),"CCS Combo 2, Type 2",1 владелец,,,2022,******|799,0 ₽ в год,,Оригинал/Электронный,48 000 км,,Не требует ремонта,Растаможен,,,,,646 л.с. (475 кВт),830 Н⋅м,WLTP,,,,,,Электро,,,F,4,5,Левый,Германия,350 л,,2860 кг,2347 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пневмоэлемент",1396 мм,4989 мм,,2900 мм,"245/45 R20, 285/40 R20",,,1964 мм,1667 мм,1702 мм,,Автомат,Полный,,250 км/ч,,3.3 с,20.6 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/tesla/model_3/1122898439-10b3f98f/,Tesla,"Tesla Model 3 Performance I, 2021",3 600 000,,27 мин,22.38 ч,75.0 кВт⋅ч,460 км,,250.0 кВт,До 80% при 120 кВт,-30-60 С,Литий-ионная (Li-ion),,1 владелец,,,2021,******|40,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,27 000 км,,Не требует ремонта,Растаможен,,,,,534 л.с. (393 кВт),660 Н⋅м,,,,,,,Электро,,,D,4,5,Левый,США,561 л,,2305 кг,1919 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1443 мм,4694 мм,140 мм,2875 мм,235/35 R20,8x20 ET40,DIA64.1 5x114.3 мм,1849 мм,1580 мм,1580 мм,1,Автомат,Полный,,261 км/ч,,3.3 с,,,
https://auto.ru/cars/used/sale/volkswagen/id6/1129173472-8fc73abf/,Volkswagen,"Volkswagen ID.6 Crozz, 2021",3 990 000,77.0 кВт⋅ч,40 мин,,82.0 кВт⋅ч,560 км,,,До 80%,,Литий-ионная (Li-ion),"GB/T AC, GB/T DC",1 владелец,,,2021,******|550,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,5 000 км,,Не требует ремонта,Растаможен,,,,,313 л.с. (230 кВт),472 Н⋅м,CLTC,,,,,,Электро,,,D,5,"6, 7",Левый,Германия,202/1820 л,,2840 кг,2395 кг,Барабанные,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1679 мм,4891 мм,,2965 мм,235/55 R19,,,1848 мм,,,1,Автомат,Полный,,160 км/ч,,6.7 с,15.8 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/tesla/model_s/1117269992-0efc1617/,Tesla,"Tesla Model S P90D I Рестайлинг, 2016",4 500 000,,45 мин,27.1 ч,90.0 кВт⋅ч,430 км,,,До 80% при 120 кВт,-30-60 С,Литий-ионная (Li-ion),,1 владелец,,,2016,******|790,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,84 000 км,,Не требует ремонта,Растаможен,,,,,518 л.с. (386 кВт),967 Н⋅м,EPA,,,,,,Электро,,,F,5,5,Левый,США,891 л,,2670 кг,2251 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пневмоэлемент",1435 мм,4970 мм,144 мм,2960 мм,"245/35 R21, 245/45 R19","8.5x21 ET40, 8.5x21 ET40 / 9x21 ET40, 8x19 ET40",DIA64.1 5x120 мм,1964 мм,1700 мм,1662 мм,1,Автомат,Полный,,250 км/ч,,3.3 с,20.0 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/porsche/taycan/1128610891-e4830e96/,Porsche,"Porsche Taycan Turbo S I, 2022",12 900 000,83.7 кВт⋅ч,23 мин,,93.4 кВт⋅ч,412 км,,"11.0, 270.0 кВт",Постоянным током с макс. мощностью от 10% до 80%,,Литий-ионная (Li-ion),"CCS Combo 2, Type 2",2 владельца,,До февраля 2026,2022,******|550,0 ₽ в год,,Оригинал/Электронный,16 900 км,,Не требует ремонта,Растаможен,,,,,761 л.с. (560 кВт),1050 Н⋅м,WLTP,,,,,,Электро,,,F,4,"4, 5",Левый,Германия,81/366 л,,2870 кг,2295 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пневмоэлемент",1381 мм,4963 мм,144 мм,2900 мм,,"8x19 ET50 / 10x19 ET47, 9.5x21 ET60 / 11.5x21 ET66, 9x20 ET54 / 11x20 ET60",DIA71.6 5x130 мм,1966 мм,1667 мм,1702 мм,,Автомат,Полный,,260 км/ч,,2.8 с,31.3 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/tesla/model_x/1131469514-55e33699/,Tesla,"Tesla Model X Performance I, 2019",8 000 000,,45 мин,30.11 ч,100.0 кВт⋅ч,542 км,,,От 10% до 80% при 145 кВт,-30-60 С,Литий-ионная (Li-ion),,1 владелец,,,2019,******|977,0 ₽ в год,,Оригинал/Электронный,67 000 км,,Не требует ремонта,Растаможен,,,,,795 л.с. (585 кВт),,NEDC,,,,,,Электро,,,E,5,7,Левый,США,895/1795 л,,,2552 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1626 мм,5004 мм,180 мм,3061 мм,,"9x20 ET35 / 9.5x20 ET40, 9x22 ET35 / 10x22 ET35",DIA64.1 5x120 мм,2083 мм,,,1,Автомат,Полный,,261 км/ч,,2.8 с,22.6 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/gmc/hummer_ev/1131269138-39c56231/,GMC,"GMC Hummer EV, 2022",12 500 000,,,,246.8 кВт⋅ч,529 км,,350.0 кВт,,,Литий-ионная (Li-ion),CCS Combo 1,1 владелец,,,2022,******|199,,,Оригинал/Электронный,42 000 км,,Не требует ремонта,Растаможен,,,,,1014 л.с. (746 кВт),15591 Н⋅м,,,,,,,Электро,,,J,4,5,Левый,США,,,,4103 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пневмоэлемент",2060 мм,5507 мм,257-404 мм,3445 мм,,,,2201 мм,1863 мм,1863 мм,1,Автомат,Полный,,,,3.5 с,,,
https://auto.ru/cars/used/sale/porsche/taycan/1131325773-35174410/,Porsche,"Porsche Taycan Turbo S I, 2020",12 390 999,83.7 кВт⋅ч,23 мин,,93.4 кВт⋅ч,412 км,,"11.0, 270.0 кВт",Постоянным током с макс. мощностью от 10% до 80%,,Литий-ионная (Li-ion),"CCS Combo 2, Type 2",1 владелец,5 лет и 3 месяца,,2020,******|797,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,59 000 км,Возможен налоговый вычет для юридических лиц,Не требует ремонта,Растаможен,,,,,761 л.с. (560 кВт),1050 Н⋅м,WLTP,,,,,,Электро,,,F,4,"4, 5",Левый,Германия,81/366 л,,2870 кг,2295 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пневмоэлемент",1381 мм,4963 мм,144 мм,2900 мм,,"8x19 ET50 / 10x19 ET47, 9.5x21 ET60 / 11.5x21 ET66, 9x20 ET54 / 11x20 ET60",DIA71.6 5x130 мм,1966 мм,1667 мм,1702 мм,,Автомат,Полный,,260 км/ч,,2.8 с,31.3 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/volkswagen/golf/1129439799-55bb506f/,Volkswagen,"Volkswagen e-Golf VII Рестайлинг, 2019",1 790 000,31.5 кВт⋅ч,45 мин,,35.8 кВт⋅ч,201 км,,"7.2, 40.0 кВт",Быстрая зарядка до 80% при мощности 40 кВт,,Литий-ионная (Li-ion),CCS Combo 2,1 владелец,3 года и 5 месяцев,,2019,******|71,0 ₽ в год,,Оригинал/Электронный,78 000 км,,Не требует ремонта,Растаможен,,,,,136 л.с. (100 кВт) при 12000 об/мин,290 Н⋅м,EPA,,,,,,Электро,,,C,5,5,Левый/Правый,Германия,380/1270 л,,2040 кг,1615 кг,Дисковые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1492 мм,4258 мм,142 мм,2620 мм,205/55 R16,"6.5x16 ET46, 6x16 ET48, 7x17 ET49",DIA57.1 5x112 мм,1790 мм,1504 мм,1533 мм,,Автомат,Передний,,150 км/ч,,9.6 с,12.7 кВт⋅ч/100 км,,Euro 6
https://auto.ru/cars/used/sale/voyah/free/1127427421-fb49de96/,Voyah,"Voyah Free I, 2022",4 200 000,,45 мин,,88.0 кВт⋅ч,475 км,,,20%-80%,,Литий-ионная (Li-ion),"GB/T AC, GB/T DC",1 владелец,,,2022,******|71,0 ₽ в год,,Оригинал/Электронный,19 000 км,,Не требует ремонта,Растаможен,,,,,694 л.с. (510 кВт),1040 Н⋅м,NEDC,,,,,,Электро,,,E,5,5,Левый,Китай,560/1320 л,,2665 кг,2330 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1645 мм,4905 мм,163-180 мм,2960 мм,255/45 R20,,,1950 мм,,,1,Автомат,Полный,,200 км/ч,,4.7 с,19.3 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/tesla/model_s/1120010069-017a756b/,Tesla,"Tesla Model S 60 I, 2013",2 300 000,,34 мин,18.07 ч,60.0 кВт⋅ч,338 км,,120.0 кВт,До 80% при 120 кВт,-30-60 С,Литий-ионная (Li-ion),Tesla SG,2 владельца,4 года и 5 месяцев,,2013,******|797,0 ₽ в год,Рассмотрю варианты,Дубликат,68 000 км,,Не требует ремонта,Растаможен,,,,,302 л.с. (222 кВт),430 Н⋅м,,,,,,,Электро,,,F,5,5,Левый,США,891 л,,2590 кг,2033 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пневмоэлемент",1435 мм,4976 мм,152 мм,2959 мм,245/45 R19,"8.5x21 ET40, 8x19 ET40, 8x20 ET40",DIA64.1 5x120 мм,1963 мм,1699 мм,1661 мм,1,Автомат,Задний,,193 км/ч,,5.9 с,,,
https://auto.ru/cars/used/sale/mercedes/eqv/1127065307-8917bf5f/,Mercedes-Benz,"Mercedes-Benz EQV Extra Long 300 экстра длинный I, 2021",6 860 000,,45 мин,,90.0 кВт⋅ч,417 км,,,,,Литий-ионная (Li-ion),CCS Combo 2,2 владельца,,,2021,******|790,0 ₽ в год,,Оригинал/Электронный,101 000 км,,Не требует ремонта,Растаможен,,,,,204 л.с. (150 кВт),362 Н⋅м,WLTP,,,,,,Электро,,,M,5,8,Левый,Германия,1410 л,,3500 кг,2660 кг,Дисковые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1901 мм,5370 мм,,3430 мм,245/55 R17,7x17 ET51,DIA66.6 5x112 мм,1928 мм,1648 мм,1666 мм,1,Автомат,Передний,,140 км/ч,,12.2 с,28.0 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/mitsubishi/minicab/1127071825-46ef36d8/,Mitsubishi,"Mitsubishi Minicab MiEV 16.0kWh VI, 2011",900 000,,,,16.0 кВт⋅ч,150 км,,,,,Литий-ионная (Li-ion),,1 владелец,,,2011,******|977,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,168 000 км,,Не требует ремонта,Растаможен,,,Y4F1,,41 л.с. (30 кВт) при 6000 об/мин,196 Н⋅м при 300 об/мин,,,Центральное,,,,Электро,,,M,5,4,Правый,Япония,,,,1120 кг,Барабанные,Дисковые вентилируемые,"Зависимая, пружинная","Независимая, пружинная",1890 мм,3395 мм,165 мм,2390 мм,145/80 R12,"3.5x12 ET38, 4x13 ET38",DIA56.1 4x100 мм,1275 мм,1290 мм,1290 мм,1,Автомат,Задний,,,,,,,
https://auto.ru/cars/used/sale/tesla/model_s/1131239773-f971d04c/,Tesla,"Tesla Model S P85D I, 2015",2 750 000,,34 мин,25.4 ч,85.0 кВт⋅ч,407 км,,120.0 кВт,До 80% при 120 кВт,-30-60 С,Литий-ионная (Li-ion),Tesla SG,1 владелец,1 год и 4 месяца,,2015,******|797,0 ₽ в год,,Оригинал/Электронный,250 000 км,,Не требует ремонта,Растаможен,,,,,700 л.с. (515 кВт),931 Н⋅м,,,,,,,Электро,,,F,5,5,Левый,США,891 л,,2670 кг,2239 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пневмоэлемент",1435 мм,4976 мм,152 мм,2959 мм,245/45 R19,"8.5x21 ET40, 8x19 ET40, 8x20 ET40",DIA64.1 5x120 мм,1963 мм,1699 мм,1661 мм,1,Автомат,Полный,,249 км/ч,,3.2 с,,,
https://auto.ru/cars/used/sale/voyah/free/1125642773-2aec33d5/,Voyah,"Voyah Free EV I, 2023",5 000 000,100.0 кВт⋅ч,45 мин,,106.0 кВт⋅ч,500 км,,,30%-80%,,Литий-ионная (Li-ion),Type 2,1 владелец,,,2023,******|790,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,14 000 км,,Не требует ремонта,Растаможен,,,,,490 л.с. (360 кВт),750 Н⋅м,WLTP,,,,,,Электро,,,E,5,5,Левый,Китай,560/1320 л,,2665 кг,2340 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пневмоэлемент","Независимая, пружинная",1645 мм,4905 мм,113-213 мм,2960 мм,255/45 R20,,,1950 мм,,,1,Автомат,Полный,,200 км/ч,,4.7 с,,,
https://auto.ru/cars/used/sale/nissan/leaf/1123582411-0a45ccb7/,Nissan,"Nissan Leaf 30kWh I (ZE0/AZE0), 2016",1 100 000,,35 мин,,30.0 кВт⋅ч,250 км,,,До 80% при 50 кВт,-35-45 С,Литий-ионная (Li-ion),CHAdeMO,1 владелец,,,2016,******|40,0 ₽ в год,,Оригинал/Электронный,98 000 км,,Не требует ремонта,Растаможен,,,EM57,,109 л.с. (80 кВт) при 10000 об/мин,254 Н⋅м при 3008 об/мин,,,,,,,Электро,,,B,5,5,Левый/Правый,Япония,370 л,,1970 кг,1516 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Полунезависимая, торсионная","Независимая, пружинная",1550 мм,4445 мм,156 мм,2700 мм,215/50 R17,6.5x17 ET45,DIA66.1 5x114.3 мм,1770 мм,1535 мм,1540 мм,1,Автомат,Передний,,144 км/ч,,11.5 с,,,
https://auto.ru/cars/used/sale/voyah/free/1124050139-f694f897/,Voyah,"Voyah Free I, 2022",3 900 000,,45 мин,,88.0 кВт⋅ч,475 км,,,20%-80%,,Литий-ионная (Li-ion),"GB/T AC, GB/T DC",2 владельца,,,2022,******|155,0 ₽ в год,,Оригинал/Электронный,13 000 км,,Не требует ремонта,Растаможен,,,,,694 л.с. (510 кВт),1040 Н⋅м,NEDC,,,,,,Электро,,,E,5,5,Левый,Китай,560/1320 л,,2665 кг,2330 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1645 мм,4905 мм,163-180 мм,2960 мм,255/45 R20,,,1950 мм,,,1,Автомат,Полный,,200 км/ч,,4.7 с,19.3 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/volkswagen/golf/1131177089-089e4c6e/,Volkswagen,"Volkswagen e-Golf VII Рестайлинг, 2017",1 900 000,31.5 кВт⋅ч,45 мин,,35.8 кВт⋅ч,201 км,,"7.2, 40.0 кВт",Быстрая зарядка до 80% при мощности 40 кВт,,Литий-ионная (Li-ion),CCS Combo 2,1 владелец,,,2017,******|977,0 ₽ в год,Рассмотрю варианты,Оригинал/Электронный,198 000 км,,Не требует ремонта,Растаможен,,,,,136 л.с. (100 кВт) при 12000 об/мин,290 Н⋅м,EPA,,,,,,Электро,,,C,5,5,Левый/Правый,Германия,380/1270 л,,2040 кг,1615 кг,Дисковые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",1492 мм,4258 мм,142 мм,2620 мм,205/55 R16,"6.5x16 ET46, 6x16 ET48, 7x17 ET49",DIA57.1 5x112 мм,1790 мм,1504 мм,1533 мм,,Автомат,Передний,,150 км/ч,,9.6 с,12.7 кВт⋅ч/100 км,,Euro 6
https://auto.ru/cars/used/sale/nissan/leaf/1127700447-6aafd78a/,Nissan,"Nissan Leaf I (ZE0/AZE0), 2012",760 000,,30 мин,,24.0 кВт⋅ч,199 км,,,До 80% при 44 кВт,-35-45 С,Литий-ионная (Li-ion),CHAdeMO,1 владелец,2 года и 11 месяцев,,2012,******|69,2 289 ₽ в год,,Оригинал/Электронный,50 000 км,,Не требует ремонта,Растаможен,,,EM57,,109 л.с. (80 кВт) при 10000 об/мин,254 Н⋅м при 3008 об/мин,,,,,,,Электро,,,B,5,5,Левый/Правый,Япония,370 л,,1945 кг,1474 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Полунезависимая, торсионная","Независимая, пружинная",1550 мм,4445 мм,156 мм,2700 мм,205/55 R16,6.5x16 ET40,DIA66.1 5x114.3 мм,1770 мм,1535 мм,1540 мм,1,Автомат,Передний,,144 км/ч,,11.5 с,,,
https://auto.ru/cars/used/sale/mazda/mx_30/1128532931-09615439/,Mazda,"Mazda MX-30 I, 2020",2 100 000,,39 мин,,35.5 кВт⋅ч,200 км,,50.0 кВт,До 80% при 50 кВт,,Литий-ионная (Li-ion),CCS Combo 2,2 владельца,3 года и 5 месяцев,,2020,******|797,0 ₽ в год,,Оригинал/Электронный,70 000 км,,Не требует ремонта,Растаможен,,,,,145 л.с. (107 кВт),271 Н⋅м,WLTP,,,,,,Электро,,,C,5,5,Левый/Правый,Япония,366/1171 л,,2119 кг,1645 кг,Дисковые,Дисковые вентилируемые,"Полунезависимая, пружинная","Независимая, пружинная",1555 мм,4395 мм,130 мм,2655 мм,215/55 R18,,DIA67.1 4x114.3 мм,1795 мм,1565 мм,1565 мм,1,Автомат,Передний,,140 км/ч,,9.7 с,19.0 кВт⋅ч/100 км,,Euro 6
https://auto.ru/cars/used/sale/mercedes/g_klasse/1126734718-198cb3fe/,Mercedes-Benz,"Mercedes-Benz G-Класс EQ Technology 580 III (W465) Рестайлинг, 2024",35 900 000,,32 мин,,116.0 кВт⋅ч,473 км,,"11.0, 200.0 кВт",с 10 до 80%,,Литий-ионная (Li-ion),CCS Combo 2,,,,2024,,0 ₽ в год,,,10 км,,Не требует ремонта,"Растаможен, нет ПТС",,,,,587 л.с. (432 кВт),1164 Н⋅м,WLTP,,,,,,Электро,,,J,5,5,Левый,Германия,555/1990 л,,3500 кг,3085 кг,Дисковые,Дисковые вентилируемые,"Зависимая, пружинная","Независимая, пружинная",1986 мм,4624 мм,250 мм,2890 мм,265/60 R18,,,1931 мм,1637 мм,1638 мм,1,Автомат,Полный,,180 км/ч,,4.7 с,30.3 кВт⋅ч/100 км,,
https://auto.ru/cars/used/sale/ford/f_150/1125406449-7cc327d7/,Ford,"Ford F-150 Lightning Standard Range 98 kWh XIV, 2022",12 000 000,,32 мин,,98.0 кВт⋅ч,370 км,,,Быстрая зарадка 15-80%,,Литий-ионная (Li-ion),CCS Combo 1,1 владелец,2 года и 5 месяцев,,2022,******|15,,,Оригинал/Электронный,15 000 км,,Не требует ремонта,Растаможен,,,,,458 л.с. (337 кВт) при 11300 об/мин,1050 Н⋅м при 2800 об/мин,,,,,,,Электро,,,J,4,5,Левый,США,1495 л,,3742 кг,2835 кг,Дисковые вентилируемые,Дисковые вентилируемые,"Независимая, пружинная","Независимая, пружинная",2004 мм,5911 мм,213 мм,3696 мм,"275/60 R20, 275/65 R18",,,2032 мм,1735 мм,1730 мм,1,Автомат,Полный,,180 км/ч,,5.0 с,,,
